,Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
2008-04-01 00:00:00+00:00,4.4,6.8999996,4.0,4.7999997,4.4,6.7,4.7999997,6.2999997,6.2999997,8.200001,11.000001,3.8000002,4.0,5.5999994,6.8999996,8.3,4.6,1.8,6.1,3.8000002,5.9999995,4.4,8.099999,5.2999997,6.8999996,3.3999999,2.3,5.9999995,5.9999995,8.200001
2008-04-02 00:00:00+00:00,0.2,1.4000001,2.0,0.2,2.0000002,1.3000001,0.2,0.90000004,0.90000004,2.8000002,5.1000004,0.5,2.0,1.7000002,1.4000001,0.0,0.1,0.4,0.2,0.5,0.6,2.0000002,0.0,0.1,1.4000001,0.3,0.1,0.6,0.6,2.8000002
2008-04-03 00:00:00+00:00,0.0,0.7,0.2,0.4,0.5,1.9,0.4,0.5,0.5,0.5,0.3,0.6,0.2,0.1,0.7,0.2,0.2,0.0,0.4,0.6,0.7,0.5,0.0,0.1,0.7,0.3,0.1,0.7,0.7,0.5
2008-04-04 00:00:00+00:00,0.1,1.0,0.4,0.1,0.90000004,1.8000002,0.1,0.5,0.5,1.0,1.5000001,1.0,0.4,0.1,1.0,0.0,0.0,0.1,0.1,1.0,0.70000005,0.90000004,0.0,0.0,1.0,0.2,0.0,0.70000005,0.70000005,1.0
2008-04-05 00:00:00+00:00,0.4,2.2000003,0.90000004,0.8000001,1.9000002,2.3000002,0.8000001,1.2,1.2,1.9000002,0.4,1.0,0.90000004,0.4,2.2000003,0.1,0.0,0.1,1.0,1.0,2.1000001,1.9000002,0.0,0.1,2.2000003,1.2000002,0.1,2.1000001,2.1000001,1.9000002
2008-04-06 00:00:00+00:00,0.1,1.5,1.1,0.4,1.8000002,1.6000001,0.4,1.2,1.2,2.1000001,1.1,1.3000001,1.1,1.2,1.5,0.0,0.1,0.1,0.4,1.3000001,1.1,1.8000002,0.0,0.2,1.5,0.6,0.0,1.1,1.1,2.1000001
2008-04-07 00:00:00+00:00,0.5,2.1000001,2.2,0.4,2.2,1.6000001,0.4,1.2,1.2,3.1000001,9.8,1.3000001,2.2,1.6999999,2.1000001,0.6,0.90000004,0.1,0.6,1.3000001,1.7,2.2,1.0,0.8,2.1000001,1.5000001,0.4,1.7,1.7,3.1000001
2008-04-08 00:00:00+00:00,0.7,1.2,1.2,0.1,1.2,1.4000001,0.1,0.70000005,0.70000005,2.0,5.9000006,0.70000005,1.2,0.4,1.2,0.0,0.0,0.1,0.1,0.70000005,0.90000004,1.2,0.0,0.0,1.2,0.7,0.0,0.90000004,0.90000004,2.0
2008-04-09 00:00:00+00:00,2.3,5.3,5.8,5.6,3.1000001,16.5,5.6,5.2000003,5.2000003,12.0,38.799995,6.9999995,5.8,13.200001,5.3,3.1,4.1,2.6999998,8.7,6.9999995,6.0,3.1000001,1.9000001,4.2000003,5.3,5.6,1.5000001,6.0,6.0,12.0
2008-04-10 00:00:00+00:00,9.1,5.1,8.200001,8.7,6.0,7.7,8.7,10.2,10.2,15.099999,17.800001,5.9,8.200001,17.0,5.1,17.300001,10.200001,8.5,5.5,5.9,3.8999996,6.0,4.7999997,9.000001,5.1,4.3999996,9.2,3.8999996,3.8999996,15.099999
2008-04-11 00:00:00+00:00,7.5,10.7,12.2,9.9,7.5,8.500001,9.9,12.8,12.8,15.9,15.499999,13.9,12.2,18.1,10.7,2.8999999,4.5999994,1.8000001,12.900001,13.9,12.6,7.5,1.3000001,5.8,10.7,7.7,5.9,12.6,12.6,15.9
2008-04-12 00:00:00+00:00,15.400001,8.900001,9.3,14.300001,10.3,5.5999994,14.300001,14.400002,14.400002,9.200001,19.399996,8.299999,9.3,12.599999,8.900001,13.8,11.8,17.0,13.200001,8.299999,8.0,10.3,14.7,11.800001,8.900001,4.9999995,11.5,8.0,8.0,9.200001
2008-04-13 00:00:00+00:00,6.9000006,1.4000001,5.0999994,3.6999998,2.3999999,13.200001,3.6999998,5.1000004,5.1000004,7.0999994,21.200003,8.7,5.0999994,8.5,1.4000001,4.7000003,4.7,2.1000001,4.3,8.7,1.6999999,2.3999999,4.9,3.8000002,1.4000001,1.8,0.5,1.6999999,1.6999999,7.0999994
2008-04-14 00:00:00+00:00,3.6999998,11.2,32.8,6.4000006,10.300001,11.4,6.4000006,13.299998,13.299998,70.6,40.0,11.9,32.8,208.79999,11.2,8.499999,3.8000002,1.7,5.1000004,11.9,7.0,10.300001,3.4000003,3.6000001,11.2,3.5000002,0.8000001,7.0,7.0,70.6
2008-04-15 00:00:00+00:00,0.2,1.0000001,1.1,1.4000001,1.6000001,2.8999999,1.4000001,2.0,2.0,2.3,6.9999995,2.2,1.1,1.9000001,1.0000001,4.1,3.0,0.4,4.2,2.2,1.0,1.6000001,4.1,2.8,1.0000001,0.8,0.5,1.0,1.0,2.3
2008-04-16 00:00:00+00:00,1.9000001,6.8,11.599999,4.6,6.5999994,10.5,4.6,10.6,10.6,13.599999,15.5,3.3999999,11.599999,11.500001,6.8,3.1999996,3.6999998,4.2000003,3.0,3.3999999,5.0,6.5999994,3.5,3.3999999,6.8,4.2000003,1.0,5.0,5.0,13.599999
2008-04-17 00:00:00+00:00,3.6,1.8000001,5.3999996,1.2,3.6000001,2.5,1.2,3.2,3.2,6.7,8.3,1.1,5.3999996,7.299999,1.8000001,2.4999998,0.5,3.9,1.5000001,1.1,0.3,3.6000001,3.6,0.3,1.8000001,0.3,1.7000002,0.3,0.3,6.7
2008-04-18 00:00:00+00:00,0.8,6.8,2.1999998,5.1,2.5000002,5.9999995,5.1,4.8,4.8,3.1000001,5.8,2.6,2.1999998,1.3000001,6.8,2.1,3.2000003,0.8,7.7,2.6,6.700001,2.5000002,0.70000005,4.9,6.8,3.2,3.8000002,6.700001,6.700001,3.1000001
2008-04-19 00:00:00+00:00,2.1000001,4.3,3.1,5.1,2.2,11.599999,5.1,4.1,4.1,6.1000004,16.999998,5.2000003,3.1,12.900002,4.3,5.6,6.7,4.7000003,8.200001,5.2000003,5.2000003,2.2,5.2000003,8.000001,4.3,6.8999996,1.1,5.2000003,5.2000003,6.1000004
2008-04-20 00:00:00+00:00,5.9999995,6.3999996,6.7999997,4.2000003,7.3,15.2,4.2000003,4.7000003,4.7000003,20.3,32.8,16.6,6.7999997,20.899998,6.3999996,36.7,7.1000004,5.7999997,10.600001,16.6,6.5000005,7.3,45.4,6.9,6.3999996,7.1,3.6999998,6.5000005,6.5000005,20.3
2008-04-21 00:00:00+00:00,7.9,9.900001,7.6,9.1,5.5,11.600001,9.1,5.3,5.3,13.000002,11.9,8.500001,7.6,16.100002,9.900001,6.7999997,15.800001,5.4,10.300001,8.500001,8.099999,5.5,7.6,16.9,9.900001,4.4,10.599999,8.099999,8.099999,13.000002
2008-04-22 00:00:00+00:00,0.4,1.4000002,3.3,1.9000001,1.6000001,2.6000001,1.9000001,1.5000001,1.5000001,5.4,14.7,3.1,3.3,14.2,1.4000002,1.9000002,4.4,1.3,2.1000001,3.1,1.9000002,1.6000001,1.3000001,4.6,1.4000002,1.9000001,1.5,1.9000002,1.9000002,5.4
2008-04-23 00:00:00+00:00,5.0,2.1000001,2.3,2.8,2.8,8.2,2.8,5.2,5.2,1.6000001,0.9000001,4.6,2.3,1.5000001,2.1000001,1.7,1.7,3.0,2.7,4.6,2.8000002,2.8,0.90000004,1.3,2.1000001,5.2999997,3.5,2.8000002,2.8000002,1.6000001
2008-04-24 00:00:00+00:00,3.9,6.0,5.0999994,1.0,8.3,4.5,1.0,4.1,4.1,11.799998,4.4999995,2.8000002,5.0999994,6.3,6.0,5.399999,3.1,8.8,1.4000001,2.8000002,1.6000001,8.3,2.7,2.9,6.0,1.3000001,1.9000001,1.6000001,1.6000001,11.799998
2008-04-25 00:00:00+00:00,0.0,1.6,1.1,0.2,2.6000001,2.2,0.2,0.8000001,0.8000001,3.8000002,8.0,1.2,1.1,2.6,1.6,0.5,0.4,0.0,0.0,1.2,1.2,2.6000001,0.0,0.2,1.6,1.1,0.1,1.2,1.2,3.8000002
2008-04-26 00:00:00+00:00,0.0,2.0000002,2.7,0.1,2.9,6.8999996,0.1,0.8000001,0.8000001,3.8000002,5.4,3.8,2.7,1.4000001,2.0000002,0.1,0.3,0.2,0.1,3.8,1.9000002,2.9,0.8,0.4,2.0000002,2.3999999,0.0,1.9000002,1.9000002,3.8000002
2008-04-27 00:00:00+00:00,0.2,0.5,0.4,0.6,0.8,0.6,0.6,0.9000001,0.9000001,0.9000001,1.6000001,0.0,0.4,0.5,0.5,0.0,0.0,0.2,0.5,0.0,0.1,0.8,0.0,0.1,0.5,0.0,0.2,0.1,0.1,0.9000001
2008-04-28 00:00:00+00:00,0.1,0.90000004,0.70000005,0.2,0.7,0.8000001,0.2,0.70000005,0.70000005,1.0,0.1,0.3,0.70000005,0.1,0.90000004,0.0,0.1,0.0,0.1,0.3,0.4,0.7,0.0,0.0,0.90000004,0.0,0.0,0.4,0.4,1.0
2008-04-29 00:00:00+00:00,0.6,1.4000001,1.7,1.6,2.1000001,3.2,1.6,2.0,2.0,1.8000002,6.2000003,2.2,1.7,2.5,1.4000001,1.3000001,2.5,0.3,1.3000001,2.2,1.7000002,2.1000001,1.7,2.3000002,1.4000001,1.3000001,0.3,1.7000002,1.7000002,1.8000002
2008-04-30 00:00:00+00:00,1.7,0.8000001,0.8,0.9,0.90000004,1.8000002,0.9,2.1,2.1,3.5,6.0,1.3000001,0.8,2.9,0.8000001,1.5000001,0.1,3.0,0.9,1.3000001,1.2,0.90000004,2.1000001,0.2,0.8000001,1.6,2.2,1.2,1.2,3.5
2008-05-01 00:00:00+00:00,3.2999997,4.2,1.9000001,3.1,3.2,6.9999995,3.1,5.4,5.4,8.1,6.2,4.9,1.9000001,2.8000002,4.2,0.4,0.2,5.8999996,1.2,4.9,3.9,3.2,0.5,0.4,4.2,3.5000002,3.3,3.9,3.9,8.1
2008-05-02 00:00:00+00:00,0.0,1.6000001,0.90000004,0.6,1.6,1.3000001,0.6,1.2,1.2,1.6000001,1.1000001,0.5,0.90000004,0.6,1.6000001,0.0,0.0,0.0,0.2,0.5,0.70000005,1.6,0.0,0.1,1.6000001,0.1,0.2,0.70000005,0.70000005,1.6000001
2008-05-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.3000001,0.0,0.0,0.0,0.6,3.0,0.2,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2008-05-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2008-05-07 00:00:00+00:00,0.2,0.2,0.0,0.0,0.0,0.70000005,0.0,0.0,0.0,0.1,1.2,0.4,0.0,0.1,0.2,0.0,0.0,0.3,0.0,0.4,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.3,0.1
2008-05-08 00:00:00+00:00,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.2999997,0.0,0.3,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2008-05-09 00:00:00+00:00,0.1,0.0,0.0,0.0,0.0,0.90000004,0.0,0.0,0.0,1.0,3.5,0.6,0.0,0.70000005,0.0,0.1,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2008-05-10 00:00:00+00:00,3.0,2.1,0.8,0.5,0.5,1.6,0.5,0.6,0.6,2.6,15.5,1.2,0.8,3.1000001,2.1,0.8,0.4,2.1,0.2,1.2,1.8,0.5,1.4,0.3,2.1,0.6,3.2,1.8,1.8,2.6
2008-05-11 00:00:00+00:00,0.70000005,1.1,0.6,0.90000004,0.90000004,1.7000002,0.90000004,1.3000001,1.3000001,1.8000001,1.6,0.8,0.6,0.5,1.1,0.2,0.8,1.0,0.3,0.8,0.6,0.90000004,0.70000005,0.5,1.1,0.0,1.8,0.6,0.6,1.8000001
2008-05-12 00:00:00+00:00,4.1000004,0.70000005,1.8000001,0.1,1.3000001,5.2,0.1,0.4,0.4,2.3000002,7.7000003,1.8000001,1.8000001,1.5000001,0.70000005,0.4,0.3,4.7,0.6,1.8000001,0.4,1.3000001,0.8,0.2,0.70000005,0.2,2.5,0.4,0.4,2.3000002
2008-05-13 00:00:00+00:00,0.5,0.0,0.3,0.0,0.1,1.2,0.0,0.0,0.0,2.0,13.099999,0.6,0.3,1.9000001,0.0,0.6,0.0,1.2,0.0,0.6,0.0,0.1,0.8,0.0,0.0,0.0,0.7,0.0,0.0,2.0
2008-05-14 00:00:00+00:00,0.5,0.0,0.0,0.1,0.0,0.6,0.1,0.2,0.2,0.7,2.6,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
2008-05-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2008-05-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-17 00:00:00+00:00,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.3,0.3,0.6,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6
2008-05-18 00:00:00+00:00,0.0,0.1,0.4,0.1,0.4,0.0,0.1,0.3,0.3,0.1,0.1,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2008-05-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-20 00:00:00+00:00,0.0,0.1,0.5,0.0,0.1,0.6,0.0,0.2,0.2,2.4,9.5,0.6,0.5,3.2,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,2.4
2008-05-21 00:00:00+00:00,5.2000003,0.4,3.3,0.2,1.0,0.90000004,0.2,0.2,0.2,4.8,20.500002,0.90000004,3.3,12.1,0.4,2.1000001,0.2,3.8999999,0.4,0.90000004,0.3,1.0,2.8000002,0.3,0.4,0.3,2.1999998,0.3,0.3,4.8
2008-05-22 00:00:00+00:00,0.4,1.7,1.5,0.1,1.5,5.7999997,0.1,0.70000005,0.70000005,6.200001,18.1,1.9000001,1.5,4.1,1.7,5.9000006,0.1,0.6,0.0,1.9000001,0.8,1.5,6.4,0.0,1.7,0.6,0.1,0.8,0.8,6.200001
2008-05-23 00:00:00+00:00,2.7,7.1999993,7.2000003,5.7999997,7.1,9.800001,5.7999997,10.299999,10.299999,13.199999,13.900001,3.3,7.2000003,12.6,7.1999993,7.3000007,1.8000001,3.8999999,4.2,3.3,4.2999997,7.1,5.0999994,1.7,7.1999993,1.8,0.9,4.2999997,4.2999997,13.199999
2008-05-24 00:00:00+00:00,2.0,2.5,2.3,2.3,4.0,3.4,2.3,4.5,4.5,7.6,23.900002,1.1,2.3,7.1000004,2.5,6.1000004,0.3,2.6000001,0.2,1.1,0.5,4.0,2.3999999,0.2,2.5,0.0,0.6,0.5,0.5,7.6
2008-05-25 00:00:00+00:00,1.2,0.6,1.7,0.0,1.5000001,4.8999996,0.0,0.5,0.5,4.8,13.6,1.8000001,1.7,9.599999,0.6,0.90000004,0.4,2.2,0.2,1.8000001,0.3,1.5000001,0.5,0.2,0.6,0.4,0.0,0.3,0.3,4.8
2008-05-26 00:00:00+00:00,0.9,0.7,0.1,0.1,0.6,2.3,0.1,0.3,0.3,2.3000002,13.2,1.0,0.1,4.0,0.7,3.4000003,0.0,3.0,0.0,1.0,0.4,0.6,2.6,0.0,0.7,0.0,0.3,0.4,0.4,2.3000002
2008-05-27 00:00:00+00:00,0.6,0.3,0.90000004,0.1,0.70000005,2.0,0.1,0.8,0.8,3.5000005,15.0,1.0,0.90000004,3.7,0.3,0.1,0.0,0.90000004,0.0,1.0,0.0,0.70000005,0.6,0.0,0.3,0.0,0.0,0.0,0.0,3.5000005
2008-05-28 00:00:00+00:00,0.0,0.6,3.1000001,0.1,0.7,1.3000001,0.1,0.8,0.8,6.0000005,20.3,0.4,3.1000001,13.900001,0.6,1.2,0.0,0.0,0.0,0.4,0.0,0.7,0.70000005,0.0,0.6,0.0,0.0,0.0,0.0,6.0000005
2008-05-29 00:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,1.7,11.7,0.0,0.1,1.8000001,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2008-05-30 00:00:00+00:00,0.0,1.5000001,1.2,0.0,2.1,5.4,0.0,0.1,0.1,4.8,6.7999997,2.7,1.2,6.2999997,1.5000001,1.5,0.0,0.1,0.1,2.7,0.90000004,2.1,1.5000001,0.0,1.5000001,0.8,0.1,0.90000004,0.90000004,4.8
2008-05-31 00:00:00+00:00,0.2,0.0,0.2,0.1,0.3,0.2,0.1,0.2,0.2,1.0,3.5,0.0,0.2,0.6,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2008-06-01 00:00:00+00:00,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.1,19.2,0.0,0.0,3.8,0.0,1.8,0.0,0.90000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.1
2008-06-02 00:00:00+00:00,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6,23.7,0.0,0.0,6.9,0.0,0.8000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
2008-06-03 00:00:00+00:00,0.2,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,2.6,9.9,0.2,0.8,5.3,0.2,0.4,1.4000001,0.5,0.0,0.2,0.0,0.2,0.2,0.90000004,0.2,0.0,0.5,0.0,0.0,2.6
2008-06-04 00:00:00+00:00,3.3,0.0,0.90000004,0.4,0.0,0.7,0.4,0.6,0.6,4.8000007,22.0,0.0,0.90000004,10.099999,0.0,1.2,0.3,2.1999998,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.5999999,0.0,0.0,4.8000007
2008-06-05 00:00:00+00:00,2.0,5.1,3.2999997,2.3999999,2.8000002,8.9,2.3999999,4.0,4.0,11.0,24.0,5.8,3.2999997,11.300001,5.1,8.700001,1.3000001,2.3,3.1,5.8,3.1999996,2.8000002,4.7,0.90000004,5.1,1.4000001,1.9,3.1999996,3.1999996,11.0
2008-06-06 00:00:00+00:00,7.7,5.6,14.2,4.6,8.7,18.6,4.6,9.400001,9.400001,12.000001,22.5,12.0,14.2,16.499998,5.6,8.399999,0.5,4.6,4.9999995,12.0,4.3,8.7,4.2999997,1.7,5.6,2.8999999,2.1000001,4.3,4.3,12.000001
2008-06-07 00:00:00+00:00,2.4999998,6.9,8.500001,1.1,7.7999997,13.700001,1.1,5.2000003,5.2000003,12.100001,19.9,12.6,8.500001,14.2,6.9,8.799999,0.0,5.4,2.6000001,12.6,7.8999996,7.7999997,6.1,0.0,6.9,6.4,0.6,7.8999996,7.8999996,12.100001
2008-06-08 00:00:00+00:00,6.0,3.1999998,10.700001,6.5,5.1,7.6,6.5,9.500001,9.500001,12.700001,16.400002,3.2,10.700001,18.300003,3.1999998,4.7000003,5.1,6.0,5.0,3.2,1.6,5.1,5.1000004,4.3999996,3.1999998,1.3000001,3.1999998,1.6,1.6,12.700001
2008-06-09 00:00:00+00:00,0.6,0.4,0.70000005,0.1,0.3,0.0,0.1,0.6,0.6,4.3,21.900002,0.0,0.70000005,4.6,0.4,2.1,0.1,0.8,0.3,0.0,0.2,0.3,0.0,0.1,0.4,0.0,0.70000005,0.2,0.2,4.3
2008-06-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000001,13.4,0.0,0.0,1.9000001,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000001
2008-06-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2008-06-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2008-06-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4999998,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2008-06-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.6000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
